product_id,brand,product_name,identity_name,subtitle,product_type,category,subcategory,category_path,collection_or_series,price,market_price,currency,size,size_value,size_unit,description,long_description,notes,fragrance,ingredients,usage_tips,formula,story,savoir_faire,characteristics,primary_image,image_list,product_url,sku,spu,stock,status,search_text,entity_tags,source
terres-blondes-golden-lands-candle-refill,Diptyque,流金大地香氛蜡烛补充装,流金大地香氛蜡烛补充装,麦麸香精、红雪松香精、焦土香精,candle,大千之境香氛蜡烛,香氛蜡烛,大千之境香氛蜡烛 | 家居香氛 | 臻选礼赠 | 香氛蜡烛,,940,940,CNY,,,,沙漠高原悬崖石窟中的村落，美国梅萨维德国家公园。金灿灿的田野里种满玉米、豆类，与谷物在阳光滋养下茁壮成长。,点燃流金大地香氛蜡烛，踏上一场美国大西部的精彩冒险之旅，徜徉于原始而肥沃的土地之上，感受迎面而来的热烈气息。探索起源，回归本真。,麦麸香精 | 红雪松香精 | 焦土香精,,,大千之境系列的每一款蜡烛都是需要在使用中充分呵护的艺术品。 让每次燃烧都可以达到理想状态： -第一次燃烧蜡烛时，保持燃烧至少5小时，让蜡烛表面完全燃烧至变成液态。 -使用防烟灭烛罩熄灭蜡烛。防止热蜡飞溅。 -请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。 -每次燃烧请将烛芯修剪至3-5mm处。 -建议在燃点蜡烛后，保持室内环境通风。 要替换补充装： -当底部残留约 5 mm的蜡或金属灯芯支架露出时，即表明蜡烛已燃烧完毕。 -待蜡冷却后，将蜡烛浸泡于60°C的水中，水深为蜡烛座高度的一半。等待2分钟，让蜡软化。 -将蜡烛座从水中提起，借助工具将烛杯底部的蜡烛取出。 -清洗并擦干容器内部，将补充装放进烛杯中。,,继第一款香氛蜡烛诞生六十年后，Diptyque首次推出可持续香氛蜡烛系列 “大千之境”。 该系列包含五款作品，为Diptyque香氛蜡烛翻开了崭新的篇章。每一款作品都是一扇通往远方秘境之门，为人们带来逃离世俗，游历大千世界的无限可能。点燃Diptyque大千之境香氛蜡烛，置身无人踏足的秘境，感受原始纯净之美。 时间流到此间再度静止。目光转向坐落于美国的西部科罗拉多州，沙漠高原悬崖石窟中的村落，美国梅萨维德国家公园。金灿灿的田野里种满玉米、豆类，与谷物在阳光滋养下茁壮成长。几个世纪以前由北美洲印第安人 建立的文化遗迹，弥漫着茂盛植物的绿色气息，和充满异域风情的花香，汇聚了这座超现实主义花园，所有植物和花卉的独特芬芳，点燃流金大地香氛蜡烛，踏上一场美国大西部的精彩冒险之旅，徜徉于原始而肥沃的土地之上，感受迎面而来的热烈气息，探索起源，回归本真。 Diptyque大千之境香氛蜡烛系列是一场静谧的旅程，是对美妙世界的不懈追寻，循环往复。,大千之境纯色椭圆玻璃烛杯为三层叠加结构，精妙夺目之余，更与Diptyque经典标志完美呼应。此系列由玻璃艺术家Cristina Celestino以其出众的装饰品位与汲取自然灵感的线条风格，为品牌量身打造。烛杯采用压制玻璃工艺，完美还原设计亦展现精湛的技艺。 每款香氛都诉说着一段嗅觉叙事; 每颗蜡烛都在透过袅袅香气讲述其所代表之地的动人篇章。调香师Olivia Giacobetti精心设计的香氛气息中融合着丰富优质的天然原料及Diptyque独特的调香技艺。,,https://www.diptyque-cn.com/media/catalog/product/3/3/33333__.png,https://www.diptyque-cn.com/media/catalog/product/3/3/33333__.png | https://www.diptyque-cn.com/media/catalog/product/3/1/311111__.png,https://www.diptyque-cn.com/p/terres-blondes-golden-lands-candle-refill.html,RPCA002,CANDLEPCA002,1,1,流金大地香氛蜡烛补充装 | 麦麸香精、红雪松香精、焦土香精 | candle | 大千之境香氛蜡烛 | 香氛蜡烛 | 大千之境香氛蜡烛 | 家居香氛 | 臻选礼赠 | 香氛蜡烛 | 麦麸香精 | 红雪松香精 | 焦土香精 | 沙漠高原悬崖石窟中的村落，美国梅萨维德国家公园。金灿灿的田野里种满玉米、豆类，与谷物在阳光滋养下茁壮成长。 | 点燃流金大地香氛蜡烛，踏上一场美国大西部的精彩冒险之旅，徜徉于原始而肥沃的土地之上，感受迎面而来的热烈气息。探索起源，回归本真。 | 大千之境系列的每一款蜡烛都是需要在使用中充分呵护的艺术品。 让每次燃烧都可以达到理想状态： -第一次燃烧蜡烛时，保持燃烧至少5小时，让蜡烛表面完全燃烧至变成液态。 -使用防烟灭烛罩熄灭蜡烛。防止热蜡飞溅。 -请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。 -每次燃烧请将烛芯修剪至3-5mm处。 -建议在燃点蜡烛后，保持室内环境通风。 要替换补充装： -当底部残留约 5 mm的蜡或金属灯芯支架露出时，即表明蜡烛已燃烧完毕。 -待蜡冷却后，将蜡烛浸泡于60°C的水中，水深为蜡烛座高度的一半。等待2分钟，让蜡软化。 -将蜡烛座从水中提起，借助工具将烛杯底部的蜡烛取出。 -清洗并擦干容器内部，将补充装放进烛杯中。 | 继第一款香氛蜡烛诞生六十年后，Diptyque首次推出可持续香氛蜡烛系列 “大千之境”。 该系列包含五款作品，为Diptyque香氛蜡烛翻开了崭新的篇章。每一款作品都是一扇通往远方秘境之门，为人们带来逃离世俗，游历大千世界的无限可能。点燃Diptyque大千之境香氛蜡烛，置身无人踏足的秘境，感受原始纯净之美。 时间流到此间再度静止。目光转向坐落于美国的西部科罗拉多州，沙漠高原悬崖石窟中的村落，美国梅萨维德国家公园。金灿灿的田野里种满玉米、豆类，与谷物在阳光滋养下茁壮成长。几个世纪以前由北美洲印第安人 建立的文化遗迹，弥漫着茂盛植物的绿色气息，和充满异域风情的花香，汇聚了这座超现实主义花园，所有植物和花卉的独特芬芳，点燃流金大地香氛蜡烛，踏上一场美国大西部的精彩冒险之旅，徜徉于原始而肥沃的土地之上，感受迎面而来的热烈气息，探索起源，回归本真。 Diptyque大千之境香氛蜡烛系列是一场静谧的旅程，是对美妙世界的不懈追寻，循环往复。,麦麸香精 | 红雪松香精 | 焦土香精 | 大千之境香氛蜡烛 | 香氛蜡烛 | candle,diptyque_official_website
baies-berries-room-spray,Diptyque,浆果香 - 室内喷雾,浆果香,果香调,home fragrance,室内喷雾,浆果香,夏日气息家居香氛 | 室内喷雾 | 室内香氛 | 家居香氛 | 浆果香,浆果香,600,600,CNY,150ML,150,ML,只需轻轻一喷，即刻满室生香。带来黑醋栗叶片的绿意果香及玫瑰花香。,令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。,果香调,,PPG-2丙醚 | 变性乙醇 | 水 | 香精 | 香茅醇 | 香叶醇 | 芳樟醇 | 丁香酚 | 柠檬醛 | 苧烯 | 苯甲醇 | 金合欢醇 | 苯甲酸苄酯 | 丁羟甲苯,亦可喷洒于窗帘、靠垫等织物表面。,,,,-可在各种密闭式的空间使用 -容量：150毫升 -规格：高15.3厘米；直径5厘米,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-room-spray-vb-1.jpg,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-room-spray-vb-1.jpg,https://www.diptyque-cn.com/p/baies-berries-room-spray.html,VBV1,HOMERSP,0,1,浆果香 - 室内喷雾 | 浆果香 | 果香调 | home fragrance | 室内喷雾 | 夏日气息家居香氛 | 室内喷雾 | 室内香氛 | 家居香氛 | 浆果香 | 只需轻轻一喷，即刻满室生香。带来黑醋栗叶片的绿意果香及玫瑰花香。 | 令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。 | 亦可喷洒于窗帘、靠垫等织物表面。 | -可在各种密闭式的空间使用 -容量：150毫升 -规格：高15.3厘米；直径5厘米,果香调 | 室内喷雾 | 浆果香 | home fragrance,diptyque_official_website
baies-berries-home-fragrance-diffuser-refill,Diptyque,浆果香 - 室内扩香摆件补充装,浆果香,果香调,home fragrance,室内扩香摆件,补充装,室内扩香摆件 | 室内香氛 | 家居香氛 | 浆果香 | 补充装,浆果香,840,840,CNY,200ML,200,ML,标志性椭圆多棱面玻璃瓶樽中，黑醋栗的酸涩清新，与玫瑰的动人花香融合。,室内扩香摆件在带来香气的同时，亦是一件精美的家居装饰艺术品。天然藤条扩香棒吸收扩香精油后，将浆果香的气息扩散开来。,果香调,,,-当扩香精油用尽，可选择本系列任意香型的补充瓶进行反复替换。 -每次补充新的扩香精油时，需同时更换6根藤条（随补充瓶一同出售）,,,,规格：高14厘米；直径5.3厘米,https://www.diptyque-cn.com/media/catalog/product/1/1/11111_2_14.png,https://www.diptyque-cn.com/media/catalog/product/1/1/11111_2_14.png | https://www.diptyque-cn.com/media/catalog/product/1/2/122222.png,https://www.diptyque-cn.com/p/baies-berries-home-fragrance-diffuser-refill.html,REFREEDB,HOMEHGFOCARB2O,0,1,浆果香 - 室内扩香摆件补充装 | 浆果香 | 果香调 | home fragrance | 室内扩香摆件 | 补充装 | 室内扩香摆件 | 室内香氛 | 家居香氛 | 浆果香 | 补充装 | 标志性椭圆多棱面玻璃瓶樽中，黑醋栗的酸涩清新，与玫瑰的动人花香融合。 | 室内扩香摆件在带来香气的同时，亦是一件精美的家居装饰艺术品。天然藤条扩香棒吸收扩香精油后，将浆果香的气息扩散开来。 | -当扩香精油用尽，可选择本系列任意香型的补充瓶进行反复替换。 -每次补充新的扩香精油时，需同时更换6根藤条（随补充瓶一同出售） | 规格：高14厘米；直径5.3厘米,果香调 | 室内扩香摆件 | 补充装 | home fragrance | 浆果香,diptyque_official_website
baies-berries-hourglass-diffuser-1,Diptyque,浆果香 - 扩香精,浆果香,果香调,home fragrance,室内香氛,浆果香,室内香氛 | 扩香精 | 浆果香,浆果香,1620,1620,CNY,75ML,75,ML,与时间亲密接触的一款艺术精品。释放出浆果的经典香氛。,香水缓缓滴落，散发出令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。,果香调,,,将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。 是在小空间维持几个月香气的理想选择。 扩香精可以重复使用两次相同香型的补充装。,,Diptyque发挥创新精神，以扩香精重新演绎居家香氛。将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。是在小空间维持几个月香气的理想选择。扩香精可以重复使用两次相同香型的补充装。 请勿将其直接放置于玻璃，木头或者大理石表面。,,-旨在以一种温和而缓慢的方式散发香气，是在小空间维持几个月香气的理想选择（<20平方米） -一个周期大约持续时间：1小时 -可以用相同的香氛填充两次。 -规格：高19.4厘米；宽10厘米,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-hourglass-diffuser-hgbcarb3-1.jpg,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-hourglass-diffuser-hgbcarb3-1.jpg | https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-hourglass-diffuser-hgbcarb3-2.jpg,https://www.diptyque-cn.com/p/baies-berries-hourglass-diffuser-1.html,HGBCARB3,HOMERSP8,0,1,浆果香 - 扩香精 | 浆果香 | 果香调 | home fragrance | 室内香氛 | 室内香氛 | 扩香精 | 浆果香 | 与时间亲密接触的一款艺术精品。释放出浆果的经典香氛。 | 香水缓缓滴落，散发出令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。 | 将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。 是在小空间维持几个月香气的理想选择。 扩香精可以重复使用两次相同香型的补充装。 | Diptyque发挥创新精神，以扩香精重新演绎居家香氛。将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。是在小空间维持几个月香气的理想选择。扩香精可以重复使用两次相同香型的补充装。 请勿将其直接放置于玻璃，木头或者大理石表面。 | -旨在以一种温和而缓慢的方式散发香气，是在小空间维持几个月香气的理想选择（<20平方米） -一个周期大约持续时间：1小时 -可以用相同的香氛填充两次。 -规格：高19.4厘米；宽10厘米,果香调 | 室内香氛 | 浆果香 | home fragrance,diptyque_official_website
baies-berries-the-culbuto-oscillating-diffuser,Diptyque,浆果香 - 摇摆扩香器,浆果香,全新冷式扩香装饰摆件,home fragrance,室内香氛,浆果香,人气精选 | 室内香氛 | 浆果香,浆果香,2100,2100,CNY,,,,用指尖轻推木质球形底座，便能令童年回忆重新浮现。,黑醋栗的酸涩与玫瑰的动人花香融合，交织出清新动人的经典香气。摇摆扩香器可更换补充装，可重复多次使用。,全新冷式扩香装饰摆件,,,摇摆扩香器可替换补充装，无限次使用。补充装的扩香时长约两个半月。 请将本品置于平坦表面，避免接触其他物件。 请避免接触潮湿环境或长时间处于超过40℃的高温环境下。 摇摆扩香器的最大扩香面积约为20平方米。 在接触陶瓷扩香棒后，请用清水和香皂洗手。 香精如接触皮肤，可能导致过敏反应。请将本品置于儿童及宠物无法触及之处。 请使用不会造成划痕的软布擦拭本品表面积尘。,,,,产品包装内含木质底座及陶瓷扩香棒。,https://www.diptyque-cn.com/media/catalog/product/1/1/11111___1.png,https://www.diptyque-cn.com/media/catalog/product/1/1/11111___1.png | https://www.diptyque-cn.com/media/catalog/product/2/2/22222___3.png | https://www.diptyque-cn.com/media/catalog/product/3/3/3333__.png | https://www.diptyque-cn.com/media/catalog/product/4/4/44444__.png | https://www.diptyque-cn.com/media/catalog/product/6/6/666666___1.png,https://www.diptyque-cn.com/p/baies-berries-the-culbuto-oscillating-diffuser.html,TCULBUTOB,HOMECULBUTOB,0,1,浆果香 - 摇摆扩香器 | 浆果香 | 全新冷式扩香装饰摆件 | home fragrance | 室内香氛 | 人气精选 | 室内香氛 | 浆果香 | 用指尖轻推木质球形底座，便能令童年回忆重新浮现。 | 黑醋栗的酸涩与玫瑰的动人花香融合，交织出清新动人的经典香气。摇摆扩香器可更换补充装，可重复多次使用。 | 摇摆扩香器可替换补充装，无限次使用。补充装的扩香时长约两个半月。 请将本品置于平坦表面，避免接触其他物件。 请避免接触潮湿环境或长时间处于超过40℃的高温环境下。 摇摆扩香器的最大扩香面积约为20平方米。 在接触陶瓷扩香棒后，请用清水和香皂洗手。 香精如接触皮肤，可能导致过敏反应。请将本品置于儿童及宠物无法触及之处。 请使用不会造成划痕的软布擦拭本品表面积尘。 | 产品包装内含木质底座及陶瓷扩香棒。,全新冷式扩香装饰摆件 | 室内香氛 | 浆果香 | home fragrance,diptyque_official_website
baies-berries-refill-for-the-culbuto-oscillating-diffuser,Diptyque,浆果香 - 摇摆扩香器补充装,浆果香,全新冷式扩香装饰摆件,home fragrance,室内香氛,补充装,人气精选 | 室内香氛 | 家居香氛 | 浆果香 | 补充装,浆果香,480,480,CNY,,,,黑醋栗的酸涩与玫瑰的动人花香融合，交织出清新动人的经典香气。,搭配摇摆扩香器使用，可无限次替换。,全新冷式扩香装饰摆件,,,将陶瓷扩香棒轻轻按入摇摆扩香器木质底座。 在接触陶瓷扩香棒后，请用清水和香皂洗手。,,,,补充装的扩香时长约为两个半月。,https://www.diptyque-cn.com/media/catalog/product/1/1/111111___3.png,https://www.diptyque-cn.com/media/catalog/product/1/1/111111___3.png,https://www.diptyque-cn.com/p/baies-berries-refill-for-the-culbuto-oscillating-diffuser.html,TREFB1CULBUT,HOMEREEDREFILL200E,0,1,浆果香 - 摇摆扩香器补充装 | 浆果香 | 全新冷式扩香装饰摆件 | home fragrance | 室内香氛 | 补充装 | 人气精选 | 室内香氛 | 家居香氛 | 浆果香 | 补充装 | 黑醋栗的酸涩与玫瑰的动人花香融合，交织出清新动人的经典香气。 | 搭配摇摆扩香器使用，可无限次替换。 | 将陶瓷扩香棒轻轻按入摇摆扩香器木质底座。 在接触陶瓷扩香棒后，请用清水和香皂洗手。 | 补充装的扩香时长约为两个半月。,全新冷式扩香装饰摆件 | 室内香氛 | 补充装 | home fragrance | 浆果香,diptyque_official_website
refreedb2l-home-fragrance-diffuser-refill,Diptyque,浆果香室内扩香摆件补充瓶,浆果香室内扩香摆件补充瓶,果香调,candle,室内扩香摆件,室内扩香摆件,室内扩香摆件,浆果香,5300,5300,CNY,2L,2,L,全新设计的室内扩香摆件重新演绎家居香氛体验。为适应不同空间大小的需求，包含三种规格扩香摆件。可无限次添加补充装，随心选择替换香型。让家居环境始终沉浸于Diptyque独特且丰富的香气之中。,室内扩香摆件是对Diptyque独家专业技艺的诠释，为每一处室内空间提供持久且精致的嗅觉体验，营造诗意氛围。,果香调,浆果香2L,,首次使用时，请将藤条于精油中浸泡5至6小时后，略微抽出，待藤条上的精油尽数滴入玻璃瓶樽中后，将沥干的藤条翻转插入瓶中，扩香周期由此开启。该过程可重复数次，以反复重启扩香周期。 扩香精油内含天然原料成分，经过一定时间可能会产生轻微变色，但不会对香气产生影响。,,,,-放置在儿童及宠物不能接触到的地方。,https://www.diptyque-cn.com/media/catalog/product/r/e/refill-reed-diffuseur-gm-baies_new_2l_refreedb2l_rvb_bd_fond-gris_spec-ecom_3x4_3055x2292_1_diptyque.jpg,https://www.diptyque-cn.com/media/catalog/product/r/e/refill-reed-diffuseur-gm-baies_new_2l_refreedb2l_rvb_bd_fond-gris_spec-ecom_3x4_3055x2292_1_diptyque.jpg | https://www.diptyque-cn.com/media/catalog/product/r/e/refill-reed-diffuseur-gm-baies_new_2l_refreedb2l_rvb_bd_fond-gris_spec-ecom_2_diptyque.jpg,https://www.diptyque-cn.com/p/refreedb2l-home-fragrance-diffuser-refill.html,REFREEDB2L,HOMEREEDREFILL2L2,3,1,浆果香室内扩香摆件补充瓶 | 果香调 | candle | 室内扩香摆件 | 浆果香 | 浆果香2L | 全新设计的室内扩香摆件重新演绎家居香氛体验。为适应不同空间大小的需求，包含三种规格扩香摆件。可无限次添加补充装，随心选择替换香型。让家居环境始终沉浸于Diptyque独特且丰富的香气之中。 | 室内扩香摆件是对Diptyque独家专业技艺的诠释，为每一处室内空间提供持久且精致的嗅觉体验，营造诗意氛围。 | 首次使用时，请将藤条于精油中浸泡5至6小时后，略微抽出，待藤条上的精油尽数滴入玻璃瓶樽中后，将沥干的藤条翻转插入瓶中，扩香周期由此开启。该过程可重复数次，以反复重启扩香周期。 扩香精油内含天然原料成分，经过一定时间可能会产生轻微变色，但不会对香气产生影响。 | -放置在儿童及宠物不能接触到的地方。,果香调 | 室内扩香摆件 | candle | 浆果香,diptyque_official_website
baies-berries-scented-oval,Diptyque,浆果香室内香氛蜡,浆果香室内香氛蜡,果香调,candle,室内香氛,浆果香,室内香氛 | 室内香氛蜡 | 家居香氛 | 浆果香,浆果香,580,580,CNY,35G,35,G,黑醋栗叶片的绿意果香及玫瑰花香，采用椭圆型香氛蜡，镶嵌在陶瓷环中。,黑醋栗绿色叶片的清新气味，为玫瑰的甜美增添闪闪发亮的青翠色调。,果香调,浆果香,,适合摆放于小空间，如衣柜或抽屉。不建议放置于车内或高温环境下。,,Diptyque室内香氛蜡由Jean-Marc Gady工作室设计，散发Diptyque经典香氛。每一款香氛蜡均镌刻上香气的名字，嵌入品牌经典的椭圆陶瓷外环。黑色挂绳便于将香氛蜡悬挂于衣橱或衣帽间。怡人香气慢慢释放，香气持续可达三个月左右。,,-悬挂于衣橱或室内，亦可放置于抽屉或鞋柜中 -香气持续可达三个月左右 -规格：高9.9厘米；宽7.9厘米,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-scented-oval-pb-1.jpg,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-scented-oval-pb-1.jpg | https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-scented-oval-pb-2.jpg,https://www.diptyque-cn.com/p/baies-berries-scented-oval.html,PB,HOMESCO2,14,1,浆果香室内香氛蜡 | 果香调 | candle | 室内香氛 | 浆果香 | 室内香氛 | 室内香氛蜡 | 家居香氛 | 浆果香 | 黑醋栗叶片的绿意果香及玫瑰花香，采用椭圆型香氛蜡，镶嵌在陶瓷环中。 | 黑醋栗绿色叶片的清新气味，为玫瑰的甜美增添闪闪发亮的青翠色调。 | 适合摆放于小空间，如衣柜或抽屉。不建议放置于车内或高温环境下。 | Diptyque室内香氛蜡由Jean-Marc Gady工作室设计，散发Diptyque经典香氛。每一款香氛蜡均镌刻上香气的名字，嵌入品牌经典的椭圆陶瓷外环。黑色挂绳便于将香氛蜡悬挂于衣橱或衣帽间。怡人香气慢慢释放，香气持续可达三个月左右。 | -悬挂于衣橱或室内，亦可放置于抽屉或鞋柜中 -香气持续可达三个月左右 -规格：高9.9厘米；宽7.9厘米,果香调 | 室内香氛 | 浆果香 | candle,diptyque_official_website
baies-berries-insert,Diptyque,浆果香扩香器香氛补充包,浆果香扩香器香氛补充包,果香调,candle,室内香氛,补充装,人气精选 | 室内香氛 | 家居香氛 | 浆果香 | 电子扩香器 | 补充装,浆果香,450,450,CNY,,,,令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。,香氛补充包内含浓缩香氛因子的微胶囊，真实还原每种香型特质。释放黑醋栗的绿意果香及玫瑰花香。,果香调,浆果香,苯乙醇 | 香茅醇 | 香叶醇 | β-蒎烯 | 2 | 5-三甲基-5-戊基-环戊酮 | 苯甲酮 | 乙酸香茅酯 | 乙酸香叶酯 | 橙花醇,-适用于车载扩香器、便携式电子扩香器、电子扩香器。 -请参考每种扩香产品标签说明，了解相应的使用建议。,,,,-使用后妥善密封，补充包可持续散香约三个月。 -开封后可在密封袋中储存18个月。 -连续40小时使用寿命。 -规格：高6.9厘米；宽5.5厘米,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-insert-capsb-2_2.jpg,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-insert-capsb-2_2.jpg | https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-baies-berries-insert-capsb-1_1.jpg,https://www.diptyque-cn.com/p/baies-berries-insert.html,CAPSB,CAPSULES2,5,1,浆果香扩香器香氛补充包 | 果香调 | candle | 室内香氛 | 补充装 | 人气精选 | 室内香氛 | 家居香氛 | 浆果香 | 电子扩香器 | 补充装 | 浆果香 | 令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。 | 香氛补充包内含浓缩香氛因子的微胶囊，真实还原每种香型特质。释放黑醋栗的绿意果香及玫瑰花香。 | -适用于车载扩香器、便携式电子扩香器、电子扩香器。 -请参考每种扩香产品标签说明，了解相应的使用建议。 | -使用后妥善密封，补充包可持续散香约三个月。 -开封后可在密封袋中储存18个月。 -连续40小时使用寿命。 -规格：高6.9厘米；宽5.5厘米,果香调 | 室内香氛 | 补充装 | candle | 浆果香,diptyque_official_website
baies-berries-scented-dinner-candle-75g,Diptyque,浆果香烛台香氛蜡烛,浆果香烛台香氛蜡烛,果香调,candle,烛台香氛蜡烛,香氛蜡烛,当季精选 | 烛台香氛蜡烛 | 香氛蜡烛,浆果香,250,250,CNY,67G,67,G,初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。,浆果香氛蜡烛诉说着花朵与果实融合的和谐篇章。,果香调,,,燃烧时长约8小时。 请勿在贵重物品表面点燃烛台香氛蜡烛。 建议将烛台香氛蜡烛放置于底座或碟子中点燃。,,,,,https://www.diptyque-cn.com/media/catalog/product/f/i/file_3_2.jpg,https://www.diptyque-cn.com/media/catalog/product/f/i/file_3_2.jpg | https://www.diptyque-cn.com/media/catalog/product/f/i/file_3_4.jpg | https://www.diptyque-cn.com/media/catalog/product/_/2/_2_17.jpg,https://www.diptyque-cn.com/p/baies-berries-scented-dinner-candle-75g.html,TAPCDLB1,CANDLETAPCDLB1A,0,1,浆果香烛台香氛蜡烛 | 果香调 | candle | 烛台香氛蜡烛 | 香氛蜡烛 | 当季精选 | 烛台香氛蜡烛 | 香氛蜡烛 | 浆果香 | 初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。 | 浆果香氛蜡烛诉说着花朵与果实融合的和谐篇章。 | 燃烧时长约8小时。 请勿在贵重物品表面点燃烛台香氛蜡烛。 建议将烛台香氛蜡烛放置于底座或碟子中点燃。,果香调 | 烛台香氛蜡烛 | 香氛蜡烛 | candle | 浆果香,diptyque_official_website
baies-berries-scented-dinner-candle,Diptyque,浆果香烛台香氛蜡烛,浆果香烛台香氛蜡烛,果香调,candle,烛台香氛蜡烛,烛台香氛蜡烛,烛台香氛蜡烛,浆果香,790,790,CNY,190G,190,G,初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。,浆果香氛蜡烛诉说着花朵与果实融合的和谐篇章。,果香调,,,燃烧时长约20小时。 请勿在贵重物品表面点燃烛台香氛蜡烛。 建议将烛台香氛蜡烛放置于底座或碟子中点燃。,,,,,https://www.diptyque-cn.com/media/catalog/product/1/1/11111___4.png,https://www.diptyque-cn.com/media/catalog/product/1/1/11111___4.png | https://www.diptyque-cn.com/media/catalog/product/2/2/2222222222___1.png | https://www.diptyque-cn.com/media/catalog/product/3/3/33333___1.png | https://www.diptyque-cn.com/media/catalog/product/4/4/44444___2.png,https://www.diptyque-cn.com/p/baies-berries-scented-dinner-candle.html,XM23TAPCDLA,Dip2023XM23TAPCDLA3A,1,1,浆果香烛台香氛蜡烛 | 果香调 | candle | 烛台香氛蜡烛 | 浆果香 | 初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。 | 浆果香氛蜡烛诉说着花朵与果实融合的和谐篇章。 | 燃烧时长约20小时。 请勿在贵重物品表面点燃烛台香氛蜡烛。 建议将烛台香氛蜡烛放置于底座或碟子中点燃。,果香调 | 烛台香氛蜡烛 | candle | 浆果香,diptyque_official_website
car-diffuser-with-baies-insert,Diptyque,浆果香车载扩香器香氛套装,浆果香车载扩香器香氛套装,果香调,candle,室内香氛,车载扩香器,室内香氛 | 浆果香 | 车载扩香器,浆果香,1040,1040,CNY,,,,只需轻松固定于车内出风口，便可即刻享受扩香体验。带来影中之水的绿意果香及玫瑰花香。,令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。,果香调,浆果香,,香气扩散的开始或停止都迅速而不留痕迹，让你可以根据自己的喜好选择和改变香型。 扩香器的可调节金属片使你可以控制车内香气的浓度。香氛补充包若在使用后置入包装袋并密封，补充装可持续散香约三个月。,,,,-使用后妥善密封，补充包可持续散香约三个月。 -开封后可在密封袋中储存18个月。 -连续40小时使用寿命。 -规格：高7.4厘米；宽5.9厘米,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-car-diffuser-with-baies-insert-cardifb-1.jpg,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-car-diffuser-with-baies-insert-cardifb-1.jpg | https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-car-diffuser-with-baies-insert-cardifb-2.jpg,https://www.diptyque-cn.com/p/car-diffuser-with-baies-insert.html,CARDIFB,HOMECARDIF2,9,1,浆果香车载扩香器香氛套装 | 果香调 | candle | 室内香氛 | 车载扩香器 | 室内香氛 | 浆果香 | 车载扩香器 | 浆果香 | 只需轻松固定于车内出风口，便可即刻享受扩香体验。带来影中之水的绿意果香及玫瑰花香。 | 令人无法抗拒的玫瑰花束的清新质感，在黑醋栗叶的衬托下增添了些许酸涩的调性。 | 香气扩散的开始或停止都迅速而不留痕迹，让你可以根据自己的喜好选择和改变香型。 扩香器的可调节金属片使你可以控制车内香气的浓度。香氛补充包若在使用后置入包装袋并密封，补充装可持续散香约三个月。 | -使用后妥善密封，补充包可持续散香约三个月。 -开封后可在密封袋中储存18个月。 -连续40小时使用寿命。 -规格：高7.4厘米；宽5.9厘米,果香调 | 室内香氛 | 车载扩香器 | candle | 浆果香,diptyque_official_website
